mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
-459.2692,86.53184,19.488861,62.933968,3.5995688,7.961304,8.146376,-1.0315135,-3.5164797,-5.869095,14.1003475,3.077969,-7.6593485,5.108494,-4.0884805,1.7550998,-0.61901474,-2.7914872,-4.7170396,0.046729863,Juni
-446.94055,94.85707,23.531267,66.895195,2.82934,5.859344,7.554617,-3.6124544,-8.905854,-10.86765,13.727209,9.088773,-9.4353075,5.098611,-3.3073695,-1.1865616,-1.0901873,-5.299352,-6.2807255,-0.92149544,Juni
-416.07513,106.29811,13.287348,64.198105,-0.1900786,6.7803516,10.347437,0.84681934,-4.3228292,-7.310036,12.214663,5.3661456,-11.326662,4.327549,-2.7480638,3.0369868,-0.5923887,-3.9835145,-7.5235443,-3.5940368,Juni
-410.67188,104.602974,14.249346,72.13306,4.3143926,7.7655334,8.873531,-1.362364,-4.390535,-7.3975224,13.866724,5.7527313,-9.682947,6.24972,-1.4966804,2.9315767,-1.6720461,-1.17638,-6.562213,-2.0874407,Juni
-430.84076,98.03403,15.166775,67.282616,3.2690718,8.316368,8.603855,-0.14426206,-4.8348784,-7.303402,14.421599,3.3265786,-8.380823,6.5488973,-1.9628977,2.8468552,-0.2780408,-3.2553294,-5.220709,-1.1883243,Juni
-435.18967,97.199486,19.853687,60.10919,4.6410832,9.563666,8.705527,-0.36878583,-4.5855923,-12.993799,11.568426,8.57156,-6.359392,7.281126,-3.873822,0.74365735,-0.7773303,0.30597463,-7.9139557,2.7853928,Juni
-445.99353,97.4817,17.409327,64.21815,6.36936,8.660529,10.114158,3.8420649,-2.3638122,-6.491579,14.6653385,3.074751,-7.712587,7.419731,-0.3733974,2.76285,-1.5201362,-5.712285,-5.350036,-0.9446776,Juni
-461.67673,91.59573,25.052893,57.42327,7.215196,6.7078724,9.057975,-0.35895693,-4.8607697,-10.382726,12.755351,10.550244,-7.033378,5.9115295,-4.287334,0.30111194,0.8284394,-3.7097974,-7.998652,2.0443823,Juni
-467.53098,86.71352,21.10383,55.244953,10.8337345,11.370784,9.953601,3.0008652,-4.7698054,-9.942993,12.68245,11.082381,-5.925724,8.278492,-0.21686046,1.6631198,0.66299146,-3.4228017,-4.9218383,2.2282798,Juni
-458.77353,89.23566,19.878288,59.76481,9.382682,10.539962,9.393699,2.0419374,-3.3957658,-13.635148,9.750032,11.999789,-6.5301495,9.496967,-2.1246328,-1.1040269,0.11152901,-2.1096442,-6.423046,2.124366,Juni
-470.1075,87.877304,21.258005,56.252254,7.552601,7.8513813,9.538677,2.1465986,-2.4085047,-9.73605,11.338447,8.455833,-7.1798387,7.2660437,-2.5502353,0.7150543,3.1328268,-3.299087,-9.474816,-0.8835257,Juni
-315.55096,121.06382,-28.851997,37.8278,1.5000288,10.547708,0.19727612,2.7224963,8.503577,5.977119,7.264164,5.880489,1.7149776,4.08823,-3.0866697,-9.050191,4.169383,-2.63969,-0.71174014,0.90150696,Maret
-332.8155,126.95223,-17.584742,41.020187,2.5765402,15.189028,1.6936338,9.091642,3.817357,6.842327,10.53597,4.460674,3.6391284,3.0237763,-5.4073267,-4.6981707,-3.9576755,-3.899036,-0.39257875,-0.7362253,Maret
-332.54373,130.085,-16.48029,41.00211,7.727422,16.61661,2.3638256,8.794058,6.31827,6.3310966,6.8194823,5.4443192,-0.99784786,2.8338792,-5.0966434,-6.8997254,-1.8465103,-2.4322534,2.1737516,-1.1928958,Maret
-324.61102,131.97423,-12.148611,45.193882,8.498866,21.986647,2.4044013,6.2243176,11.334238,8.263431,4.5657554,4.3227186,-2.5734665,-3.5905366,-4.2102847,-8.617169,-5.8447328,-5.482269,-3.0524983,1.9467798,Maret
-335.8703,120.17932,-22.02664,32.759266,1.9811558,16.157707,-3.3332224,7.608236,10.526166,8.029114,7.7129955,6.090684,0.96842295,0.79321057,-1.3896885,-6.208121,-1.2548715,-0.9576433,2.4879894,2.3274426,Maret
-348.51132,117.4472,-20.567335,34.85307,1.3581356,16.175873,1.1028943,5.230656,10.924557,8.084191,7.9684567,6.376292,-0.782935,0.63459665,-2.1950228,-3.818418,-2.7684927,-0.7826638,1.5852501,2.4241138,Maret
-332.3339,119.86806,-22.288506,37.91392,-0.50916696,17.789106,1.0162781,5.292069,10.900736,7.8200583,7.447408,8.4778805,0.46092916,3.2326798,-0.4877559,-4.409942,0.03945708,0.803393,3.692518,3.04824,Maret
-331.29532,120.025085,-22.900442,35.76246,-1.4677819,18.416824,-1.8425066,6.074235,13.390704,7.336054,8.142519,9.104425,0.8770429,1.5592494,-1.8624309,-3.7496293,-0.048329204,0.34100497,3.9128006,1.9634496,Maret
-334.05545,119.66875,-23.386566,34.947514,0.92451084,15.8038845,-1.0069116,4.3421073,11.687216,8.370819,7.9189334,8.774908,-0.72122306,2.7184968,0.83637685,-3.880739,-1.1329223,-0.9412395,2.567777,2.9586182,Maret
-329.16495,122.82052,-22.32482,37.715374,0.69099426,17.908447,-1.8801626,4.490818,10.134663,8.870788,9.872744,8.477189,1.5649278,2.4316936,-1.9149079,-3.6170514,-0.12902552,2.3016367,3.5764067,5.175764,Maret
-334.58514,120.25625,-23.918957,34.55431,-1.0629346,18.767563,-2.8616183,6.254561,10.827916,8.558762,6.762997,6.5021696,1.8235022,0.6717637,-0.9488662,-5.194452,0.16234857,-0.6635947,1.5419098,3.3297737,Maret
-339.7211,119.08947,-21.874516,35.69171,3.7772753,14.527009,1.4271778,6.593595,10.378131,10.174674,6.510502,7.81146,0.45052132,4.7282825,-0.32235014,-4.9971046,0.07899957,-0.83347625,3.8147051,3.2353685,Maret
-341.18994,120.273186,-19.662964,34.911922,0.46941602,18.429764,-2.9485157,7.0756493,10.748998,9.594973,7.874275,8.402674,1.0636061,1.2467846,-0.3134335,-1.7074821,-0.7091402,-0.1260715,2.4685318,4.055943,Maret
-336.05295,122.18206,-16.944212,36.11192,0.913683,19.319418,1.4747306,8.63049,11.832387,10.021586,10.437777,8.829559,2.263528,4.4479804,-1.5087842,-2.226911,0.07247319,-1.081831,2.3492846,3.2354186,Maret
-333.29807,120.576,-16.049435,35.919132,2.248037,18.651453,-0.06620365,5.5569816,12.258803,10.045388,10.096056,8.597877,1.2831205,2.403963,-0.35439804,-2.3309624,-0.57465225,-1.0995724,3.0112565,4.375252,Maret
-320.86646,122.514015,-23.156208,36.09977,-1.044629,15.684539,-4.024377,0.8517851,9.434876,8.558074,9.519393,7.8776774,-1.6515862,1.1138873,-1.5089313,-5.2683992,-3.0167534,-3.0623863,0.29702166,4.2247005,Maret
-328.42053,124.013725,-21.157248,32.853,-1.3204995,14.897743,-0.14598447,0.9702129,9.604306,8.214652,11.130002,6.525327,-1.1626793,1.5686373,-0.54334307,-2.804575,-2.5095842,-2.2857714,1.7255595,4.515293,Maret
-343.53375,121.32204,-18.426876,34.939896,1.4723965,15.751133,0.23983467,6.3583655,9.529271,7.794677,9.347747,8.033788,0.5764132,3.0224047,-2.3967426,-2.9053583,-2.6099348,-2.0261269,3.8615625,2.3480124,Maret
-316.79324,127.415474,-24.184685,37.56485,-0.9807138,18.879143,0.41094688,3.580127,10.143011,11.555279,9.904663,8.583369,0.5488596,0.9221414,1.4668655,-4.361128,-0.33437988,-1.2329925,0.45430878,4.466535,Maret
-341.44974,123.85236,-13.894893,38.32439,2.7118013,18.015717,2.2645113,4.489907,11.456553,10.00408,9.9180565,9.967759,2.0421484,1.908599,-0.31866995,-3.1795902,-1.6377767,-0.94048893,0.9141782,2.064577,Maret
-332.04584,121.88168,-18.6505,35.114075,0.48759526,16.420864,-0.2917146,4.5581136,11.588307,8.497036,9.512849,6.075698,1.1821822,2.587004,0.82775414,-2.5075135,0.94151956,-2.0918481,1.0803286,3.3283467,Maret
-337.528,120.35169,-19.323683,34.03227,-1.8456907,14.996024,-0.93311423,1.8478427,10.5814295,5.1042013,8.95967,6.942067,-1.9647076,2.3304205,-1.4972568,-1.24742,-1.4450492,-3.584233,2.6539695,1.9266094,Maret
-329.41733,123.08634,-23.235771,33.161015,2.7008052,14.268738,0.54692256,2.2824328,9.455794,8.519018,6.2763796,7.2325993,0.19331202,2.3055549,-1.0041609,-6.101139,-0.8168462,-3.1467237,1.8909694,3.4620879,Maret
-344.28455,124.918655,-20.847738,30.909117,1.866763,17.222418,2.1525683,4.4076076,10.073554,10.965499,9.558558,6.456806,-1.2220253,2.0166783,-1.7819337,-3.2021031,-2.18055,-3.2106595,1.131317,3.6409886,Maret
-325.1849,126.27674,-17.458273,38.658943,1.002833,16.471617,-1.8392686,5.0405774,11.300945,9.829275,12.809253,9.2093,0.5194086,3.6830478,1.0336283,-3.5110111,-0.740481,-3.9451573,2.6353092,2.7778943,Maret
-318.54108,130.8088,-17.072456,43.088642,6.210036,21.745916,0.66964847,6.672624,11.756709,8.6317835,12.113212,8.342266,1.6072608,4.548027,-0.22888437,-3.518471,-1.9248784,-4.050995,1.7580914,2.7052028,Maret
-332.27887,130.14102,-8.56711,46.217545,5.6320577,21.767601,0.740915,6.7500105,10.669923,8.046779,7.7885156,5.7009187,-2.5811586,0.016661515,-2.7380354,-4.846004,-4.004315,-3.5976212,2.8378067,2.3630574,Maret
-321.57043,128.40106,-15.122528,41.81178,3.307576,19.124798,-1.3736438,3.2600164,9.636722,6.8133955,7.2668495,6.355165,-3.1836436,0.31173667,-1.3865252,-6.013221,-4.2880807,-4.4339933,0.6518933,1.1254638,Maret
-327.6674,123.33293,-22.885311,35.970528,4.498999,14.67506,-1.9166964,5.1809893,7.1054087,5.061002,11.42546,6.727348,2.175739,5.548794,-1.6803459,-4.3555737,-1.5818379,-3.4902902,2.249132,0.14813896,Maret
-327.7435,124.09787,-18.102354,38.934948,-0.40834188,19.236156,-1.3517026,3.6488364,10.197139,8.052643,10.431813,7.456797,0.8961969,0.9283905,-1.2606684,-4.9686346,-3.2111926,-4.797863,0.8721254,2.167447,Maret
-330.5999,124.89588,-21.905735,38.110455,1.2689514,14.897362,-3.2047234,2.3807964,7.5482864,4.888525,10.886044,5.2490425,-1.666427,3.9176977,-0.75412774,-3.4950905,-4.5030665,-4.640929,-1.0611242,2.5562596,Maret
-330.18857,123.58365,-23.55084,34.230186,-1.2079165,15.174548,-1.098579,1.314255,10.131713,5.659641,10.040559,7.424925,-2.011149,3.219877,0.35516417,-3.4655068,-2.0527525,-3.6689258,2.066586,1.848315,Maret
-332.13297,121.55221,-22.945808,34.370995,0.021584881,14.120625,-1.009673,4.867571,10.474866,7.6477966,9.791171,8.024205,-0.55015254,4.061197,0.8448953,-4.2460237,-0.031590477,-2.4946225,2.2065575,0.54606825,Maret
-334.17334,121.09262,-22.265461,33.501328,3.912073,16.146305,-0.3745507,5.7935886,10.883882,7.545411,8.399774,8.3822365,2.6823697,2.641796,-0.2646094,-6.156445,2.6630058,2.5857506,-0.31662095,1.6002703,Maret
-330.6148,123.84572,-21.272915,34.563824,3.2183769,14.821407,1.2084196,5.4891357,9.6050625,8.843641,10.475394,6.229171,-1.0156156,2.0653548,1.2313366,-2.7299154,-1.4669356,-3.1433847,3.2485323,3.7297733,Maret
-318.42877,126.78905,-20.343037,41.96994,1.6525652,17.695797,-1.1488866,9.135165,7.654148,8.139582,12.1339245,7.068553,-0.25984702,4.6175375,-0.08590193,-2.3110747,-3.721129,-3.8282483,2.3446991,0.20045951,Maret
-332.74036,123.69693,-20.530066,39.267593,2.7400632,15.435568,0.9987002,6.0514665,9.437245,9.095408,9.263704,7.5990987,-0.6584322,2.3644187,-1.1328782,-2.3128016,-2.206147,-1.4796124,1.8869835,1.1063284,Maret
-347.32635,122.86431,-20.148252,35.653114,3.613824,17.48538,-0.5227055,8.120986,7.503215,12.507291,9.864724,6.0667534,-0.56943685,2.693788,-0.2896985,-0.3769157,-4.559443,-1.7907336,2.692459,3.2715964,Maret
-347.22552,123.17592,-20.56543,35.071457,3.7930272,14.169728,0.35068417,7.679405,8.60458,11.333355,8.488661,7.078558,-0.20531029,0.82938045,-1.0800174,-1.8372211,-4.7824545,-3.2569113,0.16845083,1.8674088,Maret
-341.64502,120.95112,-20.413198,36.522675,4.6210713,14.091941,5.2372427,6.883872,8.404211,11.027081,8.550241,8.0140505,-1.017691,1.3299394,-1.560741,-0.42430544,-2.2694814,-2.2749777,1.1992403,2.9306793,Maret
-341.81744,120.2571,-22.460028,34.714752,1.385801,13.210863,4.1663084,8.445814,7.640694,7.8375697,10.581506,5.133702,-0.34594,5.170222,-0.55383754,-0.5188843,-3.2654135,-2.460725,1.7178818,2.0722754,Maret
-353.91168,122.1274,-22.462175,32.497025,4.588641,14.50168,4.7426085,7.1386485,9.986861,12.617386,10.308153,8.589252,0.94089234,4.6106405,0.80469763,-0.19260003,-1.8753294,-1.5483392,1.8014448,2.7114644,Maret
-346.498,120.50163,-18.89364,37.955822,5.476657,15.332375,2.2691932,7.902017,11.104191,9.534181,11.014119,4.81668,2.219118,4.4528594,-0.3875285,0.50306964,-3.4863422,-1.8148801,1.52793,5.2510376,Maret
-336.79498,123.237946,-24.492584,33.79606,4.277793,12.9140415,0.4686082,2.0270226,7.3748693,10.781682,8.47556,5.3718214,-1.5879182,2.6045609,0.49283648,-4.8223205,-4.607287,-3.404934,0.5525763,2.4313495,Maret
-342.4706,120.26694,-20.12343,31.165386,3.9874957,15.127994,-0.9364056,7.7292643,9.841168,8.914166,9.435749,8.150422,2.4944801,4.1177793,-0.15359643,-3.1208458,0.5967401,-0.03287006,3.7350926,2.2953353,Maret
-341.2648,122.363495,-21.844648,35.466297,3.886117,14.651679,-1.1980792,5.3676476,8.713163,8.454907,11.391639,7.123689,-0.88868403,5.3761067,1.782967,-2.0043132,-2.919703,-3.2731698,0.85537314,3.6722107,Maret
-340.40347,120.86842,-20.648668,31.73311,3.0184033,15.701979,0.5265845,6.4530816,10.716991,10.158506,7.300328,8.646115,2.7462153,3.8293657,-0.076675184,-3.9943173,0.44758812,-0.54008675,4.411293,3.5055861,Maret
-342.5019,121.69843,-21.772484,30.698082,5.180292,15.1809845,1.7375445,8.265861,9.677321,9.699392,8.567931,7.494026,2.5603518,3.219894,-0.3924354,-3.9275334,1.6461669,-0.4592475,4.4938483,2.6492245,Maret
-334.58002,119.95471,-19.664837,36.911346,-1.2751852,16.886736,-0.22904782,4.4168477,8.958805,8.307497,6.829839,7.8217945,0.39948076,1.1199504,-0.76857823,-5.2983074,-1.204899,1.6148618,2.72343,3.3967,Maret
-347.88748,123.85324,-15.89704,35.755306,4.4223166,17.98893,4.061326,10.632679,9.552688,10.3975315,6.8959875,8.469402,0.5944138,1.0689467,-3.493003,-5.4104996,-1.5917959,-2.7285283,1.8946269,0.43908203,Maret
-406.17972,82.0949,17.052673,70.93284,-8.080973,10.120635,10.291201,4.199316,0.09760901,-14.607571,23.466993,0.63061315,1.7931737,7.230074,1.8325318,1.8666826,1.2152997,-3.7655551,-10.784393,-2.6954722,Mei
-437.54037,86.79397,16.137032,68.291916,-0.24565665,6.8871627,12.158475,4.226383,-3.7201104,-9.833488,17.695644,2.7156322,-0.14586861,7.2437377,-0.75771403,2.5470924,-3.1054082,-6.2854486,-4.906959,-1.504608,Mei
-429.41714,96.07911,12.353554,67.37982,0.0068934383,10.399705,14.01787,3.3516295,3.2434752,-2.849266,15.157772,6.915336,1.4379323,6.407009,1.5024927,3.099642,-2.5042813,-2.277982,-4.192439,-0.93616295,Mei
-418.5482,97.02063,17.76177,68.96521,-1.7323023,8.651941,14.057538,5.4728327,1.861671,-6.617737,18.494345,3.3751082,2.0094767,7.898134,3.59324,3.8924575,-0.82470775,-1.08435,-4.051283,-1.3671303,Mei
-419.55832,94.17313,19.060806,72.66318,1.8267573,6.5815425,14.753822,7.081003,-0.16710755,-4.5768623,19.520557,5.720211,-1.5882812,7.7085876,1.6576358,3.9805048,-0.5017653,-1.5610309,-2.6640475,-0.8135416,Mei
-413.0337,104.34598,21.15107,72.4176,0.39637804,4.7994113,16.655931,7.7840652,-0.42641702,-3.2119079,19.365788,8.6024065,0.43147296,7.074413,1.6575289,2.162832,-0.55858874,-0.8742102,-4.1294384,-0.863496,Mei
-404.69092,107.00671,14.425697,66.676994,-1.5896941,5.9525304,14.547928,10.857127,2.8387663,-2.4696074,16.91968,8.089943,2.24049,5.048316,-0.21421777,1.2270358,-1.7680708,-2.9200795,-1.0885575,0.83640915,Mei
-389.46832,108.88523,9.943246,64.88261,-3.3060822,5.574713,16.770437,11.200699,-1.2811762,-0.68761015,11.076615,3.7380102,-1.9364374,0.37542817,0.21683691,0.34571692,-4.984346,-3.9414072,-4.5429025,-3.4582272,Mei
-394.9086,102.13122,10.187614,67.9044,-3.3791823,8.252303,10.550415,8.1065035,-3.638782,-5.5147133,17.617325,1.608849,0.95166385,5.924939,0.1431212,2.3547492,-4.2636466,-4.631964,-4.0123467,-1.0665299,Mei
-426.66324,90.70478,17.5043,65.51712,-2.8795693,4.5513463,13.681342,4.5841784,-1.5273845,-6.117031,16.059189,5.596787,0.0073724496,5.613594,1.7148719,1.8910406,-3.5211594,-3.2125072,-5.976181,-2.1978607,Mei
-430.19388,94.069214,17.839699,68.90313,-0.13881382,5.5064087,9.357584,7.142006,-1.351803,-9.554295,19.92726,7.797627,0.038113493,7.1823745,2.654799,3.7867527,-1.1600984,-3.4506025,-4.8445086,-0.934249,Mei
-442.90115,91.422264,22.76303,63.29269,2.241099,8.557283,14.93062,7.479019,-0.30635473,-6.179233,20.069536,5.770496,3.7918024,10.495058,2.8031082,1.718601,0.80690587,-1.4594251,-5.864621,0.2833444,Mei
-442.2107,97.55651,20.918373,64.9207,-0.061681323,7.7731543,12.47195,6.6513557,-0.41057694,-8.120621,18.988941,9.350814,1.3664763,8.294066,0.52304447,2.1079042,0.07470055,-2.060886,-3.9739864,0.42183274,Mei
-455.73526,90.64822,21.718557,63.70459,2.28644,10.778546,15.358508,9.349395,-1.5605239,-4.689635,17.516668,5.8049936,2.5634484,8.923687,1.8987764,3.0377698,-0.3536166,-2.1668873,-4.755034,-1.7790678,Mei
-434.20932,97.41859,15.723396,65.452156,1.9057429,7.0389824,14.796159,7.6726723,-1.5828437,-7.650493,15.358526,6.945652,1.7498375,8.687047,2.7519875,2.5235295,-3.3135939,-6.722541,-5.3198586,-2.3505206,Mei
-445.70108,90.745544,16.690289,59.771698,2.644663,9.268296,9.741097,10.551715,2.9407399,-5.3329134,15.03037,3.3527598,0.76944613,6.30755,2.4741657,4.73338,-1.7749146,-1.103634,-4.690374,-1.5247318,Mei
-447.54126,97.85242,20.586678,64.92641,6.9565897,6.2708206,11.467619,10.128224,0.25440925,-7.3427877,14.399709,6.485118,2.1188512,8.02582,1.431543,4.604788,-2.7538037,-4.9093614,-3.8985584,0.39978054,Mei
-450.2558,101.8423,20.153801,64.03664,10.954749,8.120688,13.806835,11.523773,2.5628128,-5.0639296,15.872035,8.678334,0.73403186,6.2193093,2.2070148,3.4468708,-1.8790512,-3.932241,-3.8037581,0.4468486,Mei
-438.5044,98.10235,19.484026,69.50539,3.4019063,7.199446,12.242693,10.043913,3.1007912,-7.2480583,16.140377,6.1118355,-2.3329093,6.7479153,0.4126829,4.829567,-1.3815242,-4.1941824,-3.8237343,-1.2567918,Mei
-432.7761,96.931244,19.249594,66.26565,4.9734235,12.208793,13.932583,8.603315,3.8303385,-0.5155647,14.055872,3.372092,1.0144076,7.121895,1.1151022,5.033921,-0.0047163037,-0.7826319,-2.6312027,-0.53293717,Mei
-437.059,97.43771,21.445374,67.881,2.382146,8.693392,17.22934,10.264641,-0.3535783,-5.1728854,15.610347,5.3814893,0.6961683,6.8089867,3.6264112,4.129316,-2.4440885,-2.7317684,-4.697895,-2.518077,Mei
-430.52444,91.76135,12.459709,63.314224,1.3190352,6.6336594,14.48558,8.049402,2.462187,-0.8591242,13.58318,5.406693,1.8113838,5.1529064,2.2813098,4.887324,-2.2855453,-3.302604,-6.3060837,-1.5168887,Mei
-425.78168,93.23078,16.008926,64.01512,-3.416263,7.659674,16.101263,5.713214,-0.9392257,-10.450234,15.833426,4.352698,2.2932353,7.569818,0.62363505,2.1544542,-1.1809907,-6.4614105,-10.651787,-3.8695767,Mei
-469.94583,93.79253,23.76825,57.247204,5.4739304,10.93679,16.114935,9.948136,4.1957417,-0.0021957918,11.465768,8.020779,2.630964,6.8231273,1.9999038,5.9116178,0.83471245,-3.5789263,-5.01839,-0.4174447,Mei
-441.71176,93.096054,20.76983,68.198425,1.3847617,8.722559,14.578995,4.919865,0.6011535,-2.6671557,15.95178,7.839009,1.8901439,7.5497193,1.18791,4.1220374,-1.4028645,-3.708815,-4.454625,-0.09041751,Mei
-464.0899,89.65039,21.80596,61.71691,5.7540073,11.187223,16.574411,10.521775,0.11512424,-4.0731974,17.160772,6.331693,0.90104526,7.9563427,2.5384045,4.7217574,-0.8590355,-3.8453572,-5.069962,-2.4077199,Mei
-456.91455,95.44679,23.295246,62.4385,6.8557906,9.536968,17.036592,9.044944,-3.2012165,-4.6573477,13.853256,4.9686,0.43361753,5.6560416,1.189074,6.25661,0.34563112,-5.2596984,-6.7959685,-2.3801441,Mei
-442.37573,93.73997,24.574911,72.77445,3.7481732,6.9575043,15.28885,7.6490984,-2.1576502,-5.9425735,13.252307,7.083662,3.1138954,5.8524094,3.197089,5.29306,-2.529163,-4.735922,-3.9901721,0.78739417,Mei
-456.0351,89.00962,20.117067,64.548,0.43980274,6.683726,14.559941,5.5561066,-3.8467662,-3.6157691,14.044153,6.4946246,2.1417274,7.1389327,1.3896294,4.8579063,-0.9529584,-3.1109023,-2.8583448,-0.8901,Mei
-455.6554,88.50044,20.594683,61.29447,-0.5387881,10.220414,11.075955,8.323138,0.44752544,-1.8175164,13.396807,4.3609233,2.6972542,5.592214,1.6296718,5.8776665,-2.0414543,-3.064669,-4.5671773,-0.5957191,Mei
-472.76608,81.64955,21.531828,54.833046,2.494947,8.943662,14.994078,9.537773,1.9295578,-0.7147162,14.164333,4.602067,1.5142928,6.982844,-0.09185654,2.100235,-2.9440656,-2.8476737,-4.4827166,-0.7151324,Mei
-470.91055,84.569725,21.141712,55.53352,2.5957794,9.227545,13.800299,7.0694475,-0.9394537,-0.42457312,12.136751,4.2249556,3.2257621,7.0380125,0.21335468,5.0976934,-5.4271774,-3.9948983,-3.7600121,-1.9771583,Mei
-457.40756,83.906784,15.304559,56.198303,1.2032157,12.019923,11.070324,2.2400045,-8.4067745,-7.512353,18.908203,9.353359,-1.7135459,-0.30113685,-0.075700544,7.3005643,0.30209857,-5.795603,-9.231162,-1.0580057,Mei
-448.62915,79.68091,18.07157,59.116802,-0.009436024,8.646941,6.831218,3.6368818,-5.4079647,-7.341178,17.142832,2.477324,-0.4026628,3.9066107,0.45744842,4.4363823,-2.7707055,-8.232345,-9.737454,-0.5354165,Mei
-450.13458,87.793915,18.36414,65.77895,-0.816169,5.172556,9.509925,1.9340701,-8.404506,-11.003659,18.457193,7.6419353,-0.26697916,3.8394716,-2.1290128,0.784046,-4.36409,-4.414159,-7.353986,-2.3603077,Mei
-446.52847,89.416306,17.71972,63.014732,-2.9681172,3.1929667,11.166533,1.6547412,-7.006074,-8.710418,12.731711,4.9140115,0.91486084,5.129453,-0.16920903,1.7897851,-2.4776106,-6.20139,-7.639063,-1.848508,Mei
-442.2461,88.36441,19.588585,70.37054,-0.6312619,4.1400385,5.2098885,1.1419742,-9.920333,-14.096275,19.44369,6.014037,-1.7082372,6.9731283,-1.5682803,3.8927755,-5.6238513,-7.12931,-6.104659,-2.5444841,Mei
-459.12015,86.59803,16.265343,60.00111,1.1460533,4.151395,5.1286645,1.8245695,-6.3835683,-9.156818,13.30734,5.2045608,0.5354105,7.5324,0.25683343,1.9255668,-3.7828758,-4.8868,-6.8596234,-1.917988,Mei
-462.98932,87.09387,17.265774,59.98164,2.5708356,8.921605,6.8604665,3.3110008,-3.2821238,-7.651389,13.919867,4.11162,-0.671642,7.646036,0.22757292,2.5808277,-2.2219608,-6.2934847,-4.6284866,-0.11408964,Mei
-440.12622,90.8571,11.677225,61.977287,-2.2373621,5.002314,5.927416,1.4633906,-5.338529,-6.942014,15.976105,4.5866284,-1.3634927,7.6041503,-2.0190473,1.5149966,-3.4622097,-5.545224,-3.9434783,-0.8276879,Mei
-454.1379,93.33616,19.9017,62.334347,4.9489512,6.908297,9.021129,3.596058,-0.16350174,-4.8905077,14.901988,9.161234,-1.9424458,6.094243,3.1670427,1.6318876,-1.1560599,-1.9494345,-3.9007273,-0.1537253,Mei
-461.6397,92.16647,20.891626,59.50591,4.309012,8.854625,9.817082,4.4956923,-0.6736379,-6.002966,13.5953245,6.0915217,-0.4027817,6.9413967,-1.0197474,2.3387966,-1.1403446,-2.7112665,-4.19954,0.29079765,Mei
-446.0872,93.95323,24.12298,64.516685,0.15730536,4.0235715,10.27197,6.242266,2.1149049,-3.8018878,15.335362,6.0273933,-0.60064423,5.2914357,-1.2696259,5.1654177,-0.13641429,-3.249252,-6.315223,-2.212055,Mei
-441.76962,98.95007,22.760012,66.98828,6.7903123,10.996733,14.410215,10.203643,3.2010365,-4.879387,14.195035,10.018362,3.6258478,7.245189,1.2066307,4.057367,0.19604252,-2.1006033,-2.967268,1.3287724,Mei
-451.9631,83.311874,22.471416,63.576344,2.7424512,8.021111,15.183133,8.122646,-0.5225115,-4.9013596,20.458395,5.104634,5.222369,8.536441,2.7193627,4.2996683,0.36555463,-1.6654775,-3.7616005,-1.8805065,Mei
-431.77908,96.68271,14.063931,60.60085,2.0271828,7.7911153,12.421566,7.125471,0.7729697,-4.7843676,11.531812,6.2964735,3.812451,6.5266137,-0.29387113,3.3000686,-0.6757073,-2.1417303,-4.8259325,2.2858791,Mei
-443.59512,94.8286,25.494598,64.40974,-0.81402034,14.852118,15.370535,2.4586627,-5.2277102,-2.7047226,10.595693,0.84328866,3.7009437,9.354439,1.006559,5.202973,-1.0918665,-2.7647476,-6.141857,-2.0283859,Mei
-445.16678,82.8497,21.108524,64.30803,-0.008009518,6.5357494,13.227131,2.2431564,-4.823485,-12.501164,14.294323,2.6956382,0.48768407,6.449918,0.13744728,-0.57762897,-2.6223235,-4.2910304,-7.325429,-1.4062986,Mei
-450.74387,82.29238,18.699966,63.043274,-1.0823168,9.644859,9.554441,4.601448,-4.002476,-5.493837,14.517656,4.5671773,1.8460085,5.9959397,-0.5250724,1.5965279,-4.119087,-4.236345,-6.4366446,-1.4242929,Mei
-465.42374,78.94265,21.645033,64.409096,5.3307137,8.246548,10.262401,4.150669,0.091608435,-5.5934777,13.906791,3.3173711,0.6164064,6.8428907,1.8389039,1.0248499,-1.1523228,-4.37573,-6.455569,0.06777629,Mei
-355.1175,128.67352,-8.283659,38.766228,4.689606,6.112066,4.2804317,12.839762,0.8973303,1.5810792,14.124544,5.2432437,0.8229426,6.7994676,-6.81839,-1.1772014,2.5172422,-2.973923,-4.1081414,0.28616884,November
-358.18475,122.57902,-7.298543,41.58961,1.8705611,7.119984,4.2517304,13.113048,3.1063957,3.4783125,10.192188,2.887896,-0.9183971,6.647441,-6.432076,-2.4451315,1.1580826,-3.69047,-1.8655457,0.046507474,November
-358.9682,126.10867,-9.57771,38.30695,1.3567404,5.3118486,4.8981996,12.591962,2.0079641,4.8232226,11.660703,2.287191,0.24646309,5.8834457,-6.8553696,-2.3731055,0.5795908,-2.8434827,-2.2164865,0.41462487,November
-343.90756,132.57619,-13.178828,42.509937,0.5533459,1.3319228,3.153976,11.732239,0.14021538,6.6113114,12.774307,2.0216765,1.34452,6.939785,-6.5281763,-2.4888387,0.9872686,-3.781716,-3.2143826,-0.66859996,November
