mfcc_awal_mean_0,mfcc_awal_std_0,mfcc_awal_mean_1,mfcc_awal_std_1,mfcc_awal_mean_2,mfcc_awal_std_2,mfcc_awal_mean_3,mfcc_awal_std_3,mfcc_awal_mean_4,mfcc_awal_std_4,mfcc_awal_mean_5,mfcc_awal_std_5,mfcc_awal_mean_6,mfcc_awal_std_6,mfcc_awal_mean_7,mfcc_awal_std_7,mfcc_awal_mean_8,mfcc_awal_std_8,mfcc_awal_mean_9,mfcc_awal_std_9,mfcc_awal_mean_10,mfcc_awal_std_10,mfcc_awal_mean_11,mfcc_awal_std_11,mfcc_awal_mean_12,mfcc_awal_std_12,mfcc_awal_mean_13,mfcc_awal_std_13,mfcc_awal_mean_14,mfcc_awal_std_14,mfcc_awal_mean_15,mfcc_awal_std_15,mfcc_awal_mean_16,mfcc_awal_std_16,mfcc_awal_mean_17,mfcc_awal_std_17,mfcc_awal_mean_18,mfcc_awal_std_18,mfcc_awal_mean_19,mfcc_awal_std_19,mfcc_tengah_mean_0,mfcc_tengah_std_0,mfcc_tengah_mean_1,mfcc_tengah_std_1,mfcc_tengah_mean_2,mfcc_tengah_std_2,mfcc_tengah_mean_3,mfcc_tengah_std_3,mfcc_tengah_mean_4,mfcc_tengah_std_4,mfcc_tengah_mean_5,mfcc_tengah_std_5,mfcc_tengah_mean_6,mfcc_tengah_std_6,mfcc_tengah_mean_7,mfcc_tengah_std_7,mfcc_tengah_mean_8,mfcc_tengah_std_8,mfcc_tengah_mean_9,mfcc_tengah_std_9,mfcc_tengah_mean_10,mfcc_tengah_std_10,mfcc_tengah_mean_11,mfcc_tengah_std_11,mfcc_tengah_mean_12,mfcc_tengah_std_12,mfcc_tengah_mean_13,mfcc_tengah_std_13,mfcc_tengah_mean_14,mfcc_tengah_std_14,mfcc_tengah_mean_15,mfcc_tengah_std_15,mfcc_tengah_mean_16,mfcc_tengah_std_16,mfcc_tengah_mean_17,mfcc_tengah_std_17,mfcc_tengah_mean_18,mfcc_tengah_std_18,mfcc_tengah_mean_19,mfcc_tengah_std_19,mfcc_akhir_mean_0,mfcc_akhir_std_0,mfcc_akhir_mean_1,mfcc_akhir_std_1,mfcc_akhir_mean_2,mfcc_akhir_std_2,mfcc_akhir_mean_3,mfcc_akhir_std_3,mfcc_akhir_mean_4,mfcc_akhir_std_4,mfcc_akhir_mean_5,mfcc_akhir_std_5,mfcc_akhir_mean_6,mfcc_akhir_std_6,mfcc_akhir_mean_7,mfcc_akhir_std_7,mfcc_akhir_mean_8,mfcc_akhir_std_8,mfcc_akhir_mean_9,mfcc_akhir_std_9,mfcc_akhir_mean_10,mfcc_akhir_std_10,mfcc_akhir_mean_11,mfcc_akhir_std_11,mfcc_akhir_mean_12,mfcc_akhir_std_12,mfcc_akhir_mean_13,mfcc_akhir_std_13,mfcc_akhir_mean_14,mfcc_akhir_std_14,mfcc_akhir_mean_15,mfcc_akhir_std_15,mfcc_akhir_mean_16,mfcc_akhir_std_16,mfcc_akhir_mean_17,mfcc_akhir_std_17,mfcc_akhir_mean_18,mfcc_akhir_std_18,mfcc_akhir_mean_19,mfcc_akhir_std_19,zcr_mean,zcr_std,rms_mean,rms_std,label_bulan
-103.439964,65.78251,134.01987,13.007391,-8.500308,18.170696,36.196762,5.836719,-9.387693,15.403823,9.019285,9.385881,2.5028872,9.969039,16.93127,5.251392,8.980162,5.8939757,9.324408,11.106851,17.655993,9.855,-6.3983126,9.9325,-1.8817627,2.5021563,6.751467,6.413837,-10.726427,6.389822,2.518793,3.6279025,3.6152968,1.5911655,0.7840624,4.2857685,-0.76172864,1.9844463,-2.2631342,1.2171465,-109.12644,29.962688,93.86623,35.79135,21.868011,9.21587,44.201283,12.292825,0.6676548,6.818073,20.724194,4.299846,-0.40367144,5.3745203,6.6568933,7.784554,11.253629,10.780752,-11.951434,9.102973,10.843431,4.092661,5.544295,5.4604077,-7.030471,3.7180054,14.64316,4.776885,-6.3797684,2.1715877,3.1903832,4.249586,11.927763,2.8910968,0.96739644,1.8458841,-0.18504383,4.95362,5.1555166,5.4900103,-86.51972,19.177494,70.18812,51.347458,28.433203,9.790939,29.393389,11.682538,0.9315611,4.518969,21.327705,6.971806,-3.6788824,7.3047185,15.297784,14.5477495,6.9717712,8.837538,-11.827831,8.002926,15.0448885,4.9414744,-0.9669371,3.274708,0.926498,3.4007163,11.141183,11.695243,-6.008882,2.2063725,4.4042554,2.4141984,7.257246,2.0052738,-1.8692772,2.9027433,4.483245,6.8408494,-1.5485061,4.397854,0.08461441532258064,0.05950083761181283,0.17383693,0.07479377,Agustus
-97.15045,66.505844,135.0607,12.501748,-7.728582,16.52329,34.59107,7.062654,-14.1093445,18.878036,11.989401,5.565292,-0.72803056,7.0430565,13.016287,5.5711236,8.076284,8.512795,8.15589,12.568446,22.881062,12.624533,-5.101772,5.56964,-2.0516098,3.5941515,6.5471816,5.444973,-9.219065,2.7307146,3.115925,4.1939673,5.7408776,3.9166505,-4.5541387,5.696037,2.471656,3.4938455,3.6902938,3.228889,-105.11745,31.91862,92.71365,34.693535,26.726603,12.9847975,39.85914,11.191687,2.4272156,4.0546474,22.345795,7.3501487,-0.19125709,8.096275,9.098555,10.691763,5.7847276,11.616255,-10.08787,9.237349,15.018362,4.2063513,-0.48868418,3.5026586,-0.7761532,4.859175,16.994062,6.1557517,-7.569623,3.775919,0.9113318,2.6725144,9.31226,4.573471,-3.4610963,3.8517187,6.234393,2.0801797,-0.20097618,4.5248494,-77.88771,31.68546,83.3991,54.696575,16.81518,22.482517,33.748432,11.945711,-5.2367163,5.4280224,21.120214,9.814839,-4.5176134,6.987128,8.371887,13.814919,-1.4511917,12.311808,-10.678202,2.7162964,23.283253,5.2682214,-3.3041139,5.1026244,2.3228061,5.3611946,16.53173,8.9972725,-3.3477268,4.9711843,4.153478,1.256592,9.914404,1.5359966,-4.531587,2.3501515,3.916964,5.2309904,0.21057048,3.456391,0.08564453125,0.06226094622804563,0.18814397,0.0837574,Agustus
-118.18852,69.39498,132.65405,14.200531,3.0702362,14.079714,33.965725,7.3435464,-11.352622,21.53878,14.115729,5.3904285,0.3261631,12.103462,17.658424,6.7932353,7.095844,7.9725566,2.0525513,10.428262,10.795325,9.814175,-0.9475593,6.7814064,-2.5585365,3.929738,6.146906,6.4633603,-8.449852,3.4127166,3.540396,4.1531916,5.6621714,4.6455736,1.0033901,6.24113,3.0352075,2.8776593,0.21344957,4.433903,-104.04604,28.718851,99.1446,48.497272,19.903608,11.576639,42.04344,12.550216,0.512817,4.7405796,18.45882,5.132878,0.30566642,10.275941,7.173248,8.692816,3.6300874,10.69838,-9.400063,6.618127,14.234055,6.2646675,0.66495246,3.6742659,-5.0078077,3.8842237,13.081076,6.110694,-2.7408476,2.131515,5.1132946,1.329354,9.95821,4.0164347,-2.5598228,3.2627769,5.711405,4.044154,-0.23344006,2.7024977,-113.59885,41.191616,57.784794,32.42974,25.208437,13.690077,29.338676,4.6681547,1.609182,2.8495193,27.43974,5.785254,-2.4568925,9.575241,23.170591,12.464573,8.348248,4.960607,-4.189912,7.4284263,15.696231,7.327885,-0.13194352,4.9475956,6.4004116,2.937269,8.6057825,8.213995,-6.3519883,4.003585,6.884895,2.5222456,6.3756986,3.6563427,-1.6319667,3.2120693,9.50064,3.5608778,-1.3178827,5.2086854,0.08417672821969698,0.0524647390615733,0.15923466,0.073640324,Agustus
-130.27902,76.42817,123.28195,21.286009,-12.719367,14.100564,26.847864,3.8535218,-9.858989,20.312511,14.529781,8.941031,9.305276,12.954875,17.457579,6.1198473,12.08009,4.198525,11.036428,5.393843,8.480546,12.60688,0.1702547,6.600643,-2.2448819,5.8688693,3.0723197,6.233544,-5.1666884,4.2492676,4.572781,5.151255,5.8311205,2.3944063,0.7438379,4.2526574,3.7198713,3.1509645,2.0795243,3.6633024,-122.00294,30.691875,101.35973,43.941036,24.775024,13.406028,38.301315,10.618953,0.47713253,9.688315,19.600677,6.2711463,1.7776688,8.679727,13.947399,8.98433,4.4123464,10.770345,-6.2340426,8.3068075,13.132241,6.5099497,0.15039268,3.1410549,-0.3995677,2.572245,11.566303,6.007547,-7.016791,1.4688252,6.2907977,4.318864,6.493352,5.332406,-0.77463037,3.6602652,5.417181,4.726467,-1.642408,2.3057039,-100.50937,33.692654,88.55455,53.890305,20.663866,12.642903,32.461628,8.503016,-0.56287533,3.2906408,20.18775,8.376356,-7.092645,6.939024,6.7409167,13.929643,-0.8326662,10.404233,-12.38258,3.6979887,15.549734,4.4307027,0.8059375,6.4682236,5.989609,6.6311135,15.390427,7.409382,-6.0020156,4.242721,5.1267614,2.973589,4.3782544,2.7662182,-8.32033,4.2898736,5.734616,5.254365,-3.3418882,4.268165,0.07769590435606061,0.05098000886448561,0.16149883,0.08133514,Agustus
-105.85607,71.68287,132.39575,13.990893,-11.386166,12.167531,27.501293,5.443408,-18.080654,18.357487,15.67548,3.5494914,-3.9898264,11.065665,8.3801,5.6678286,11.598192,8.572297,10.453655,8.353408,14.737286,11.390307,-4.8022957,6.5674996,-6.0043178,4.8469152,4.496607,3.5940676,-5.9988194,3.4917972,-0.32022208,6.698259,1.7124695,3.6592617,-1.6593375,3.4281964,2.533782,2.5829046,-0.10688954,4.1580257,-122.36548,25.487694,97.76407,41.650375,20.494574,10.885726,42.17248,11.375557,2.011521,3.8829386,18.754082,6.2921457,-1.5026405,5.4409328,4.2207,9.743559,1.410891,12.160648,-13.734711,5.733177,13.140098,5.7182016,2.0428033,2.1763945,-5.8802586,4.672927,12.879668,5.0875177,-5.3920026,3.666293,0.91570383,2.527429,10.043331,6.097644,-1.5347053,3.205666,-1.4907074,5.0682607,1.2647675,3.04206,-117.395164,32.492985,70.22134,47.559155,19.052053,12.372872,32.690453,7.162172,-7.385676,4.0603337,23.394394,9.303895,-2.388097,7.5679955,5.260601,15.602086,10.207829,13.291104,-9.883086,4.2338862,15.632454,6.1623144,3.626701,4.4937024,-1.1288495,4.7808404,12.926181,6.7344174,-5.3623147,4.889168,2.5669258,4.2739286,9.891788,3.8132172,-6.3707027,3.896252,4.9783688,6.2799816,1.1910995,4.6250405,0.10769473805147059,0.08411237540294983,0.1507327,0.08818054,Agustus
-128.77396,79.868164,131.78615,20.01948,-8.599633,9.155338,27.759916,4.303301,-12.88133,20.283766,14.643474,5.261255,5.9887576,8.578158,18.196375,5.2694507,9.249194,5.750399,12.584782,6.5684547,13.798764,10.709226,-1.8397614,10.058471,-1.7202874,4.5346737,2.6177263,3.9726624,-3.0410728,4.2437205,4.196079,3.3109212,3.6327746,3.342454,0.054478247,6.0629473,5.1149607,3.6695433,0.9488507,3.466449,-132.47417,36.633774,97.48761,39.98844,20.99761,12.93359,43.98703,11.824477,1.4842882,6.3792295,21.580322,6.7898164,6.6304784,8.091712,8.766365,7.068127,0.95530534,10.072513,-8.543355,9.268233,9.254953,5.9107738,1.552084,3.6674201,-4.135545,4.3671656,7.814444,6.510019,-5.722048,4.0428,2.9082081,4.284617,8.36831,6.5080166,-1.9446793,4.786177,3.8103797,4.681079,-1.0540197,3.3049924,-97.58172,26.139534,73.171265,57.47983,17.584726,18.26393,36.230103,10.657637,-6.274429,3.6755033,18.534864,9.479717,2.4728124,3.8706906,9.593155,14.33153,-3.390571,15.352916,-1.1595067,3.734885,17.796024,6.5848527,0.3055125,3.827006,-3.6072962,5.0126214,12.929312,6.1770144,-5.058593,7.8254137,9.3537035,5.6222997,1.8192933,4.3068705,-1.6970805,3.7626739,9.894662,9.399688,-4.2359934,2.1560807,0.09022923519736842,0.07508853220308061,0.15871185,0.08761374,Agustus
-105.3446,71.1139,134.60576,16.4589,-10.578258,15.4765215,30.720503,7.1121044,-12.231286,19.396181,8.566281,9.775433,3.8752682,10.1576185,15.10131,5.1449127,6.497238,6.832828,9.76859,6.889725,11.141518,11.524829,-3.4587967,8.379607,-3.1846895,5.2556024,3.65886,5.5921845,-6.2278695,2.9770703,0.3051419,3.6991398,2.7133067,3.34256,-0.54489785,7.1052113,-0.8186984,5.28247,0.81937695,1.8210118,-114.23734,35.412094,98.694336,35.1416,18.416777,14.2942915,44.74371,13.563175,4.0147977,5.4642906,20.78377,3.269954,1.0044283,10.038944,7.474623,9.813594,3.7935972,12.313356,-10.623689,6.7417307,10.465623,4.015557,2.8656318,7.1593485,-4.9516745,4.985733,13.363148,6.9863496,-3.6837108,5.173714,1.7011398,2.335777,10.798837,4.715299,-2.6691322,3.6258526,-1.6278483,3.9217637,1.9706677,2.4032884,-96.19305,35.072773,63.59125,42.270824,23.266174,11.433965,33.109104,9.55563,0.22356881,4.2221413,25.524393,6.947912,-1.758682,9.809136,13.545469,15.17313,12.016135,7.1886396,-9.773121,4.3950686,17.005959,5.195804,0.6829228,5.077078,1.3798087,2.8778431,11.722884,10.131904,-3.4944584,4.878087,1.5833757,2.5257273,10.384373,3.4288418,-3.779507,1.8335001,2.0528605,4.0993667,-0.41046113,3.3989737,0.09334089949324324,0.07100998382974273,0.16837248,0.09672482,Agustus
-117.462944,72.08819,128.40475,14.226709,-6.3287272,13.603042,34.387283,6.613438,-7.5930147,18.424036,16.55432,5.1968536,4.4486337,12.148906,17.17815,7.071817,10.659923,7.542974,14.033752,10.901181,17.357029,13.453029,-0.43027797,7.834783,-0.9265747,3.640851,5.51458,6.2146683,-2.730401,2.3483655,5.7098055,2.5442522,1.7688154,3.007454,-1.8617153,4.9520645,2.7470398,3.7298946,0.055209048,4.231866,-114.15825,30.605198,102.20051,40.719418,19.134398,10.669395,43.359394,10.766228,2.719943,3.8935823,20.243866,7.5096536,3.4137578,7.0131464,11.150249,10.263154,4.6310225,12.097019,-10.613891,9.0052,13.24394,5.8234396,0.21447992,3.848964,-1.4123772,4.4088545,12.989844,8.291613,-5.0544934,4.4846263,2.2001886,2.093964,10.856445,4.1592445,-2.2376523,4.2629886,3.383672,4.9187274,0.51470864,5.172679,-115.69264,41.59344,68.4835,39.140797,23.639135,14.078278,36.99454,7.0268197,-0.6821669,3.1145108,26.644617,9.054484,0.20851967,9.135578,20.912104,14.137016,11.178909,8.669093,-6.1392374,5.1286154,16.289537,5.230583,-0.7379406,4.56986,2.5700767,3.2225947,10.323506,8.322568,-5.9836345,5.2964196,3.4072535,3.752012,9.64412,3.0409374,-3.2969291,6.0844707,5.9261937,3.2975478,-1.6227324,3.0325446,0.087890625,0.06047605248647537,0.15676753,0.0758006,Agustus
-74.7308,47.201996,128.45067,22.009981,-0.87123424,28.016777,33.320835,13.4352255,-12.639895,14.052483,11.307862,2.982917,-2.5556154,4.239679,2.0421715,13.054159,10.189053,9.149859,-7.3557224,12.929018,22.266611,15.309766,-8.7253275,4.359072,-11.162724,5.4568663,10.589642,6.3173904,-8.1745615,2.2891874,-4.56291,6.478597,4.780863,6.3435745,-5.0848937,7.282093,-1.2445711,3.627888,3.0953948,2.2987764,-102.50473,42.23082,92.65258,34.179012,14.760941,19.042023,40.344837,13.694744,-1.6037077,5.323535,14.494587,9.137765,-0.83932465,10.346568,-1.3147684,14.720252,5.166904,9.697598,-10.1389885,7.00182,11.803979,6.057858,-0.0018473068,5.4330053,-6.9026275,5.8362966,13.227769,12.920312,-4.576587,6.1710877,-1.2180663,3.4790175,9.254853,2.8963208,-4.5435452,4.1919966,0.20834549,7.612697,0.81702274,4.9135876,-153.98543,36.931614,78.68403,29.371704,11.227336,18.927364,24.972897,4.112178,3.3848958,6.7510843,25.121147,5.982816,10.323071,4.3763595,20.444998,2.5704398,12.734583,5.687643,-2.5672555,8.742135,8.045101,5.9127693,2.8835437,3.478221,-1.9335259,2.5695803,1.6269567,5.3670154,-6.798966,5.639065,8.317559,4.162529,6.1665316,3.149724,1.0576972,3.9364848,9.049959,6.5120707,1.3409394,2.7074304,0.08901235219594594,0.048024674702077615,0.15423532,0.09723114,Agustus
-99.523735,69.9399,129.63873,18.81337,-14.929933,12.422445,26.866676,7.470461,-15.929092,17.30181,17.755095,5.209972,-2.8932693,7.213086,13.920853,6.7883487,10.554257,7.1888123,13.217859,7.6212897,18.42518,10.084619,-1.7405872,10.510827,-2.7354646,4.233098,2.5474305,5.4791274,-7.6054897,4.5715475,2.755367,4.6024365,4.4948754,4.337929,-2.8339548,7.099308,5.198762,3.8311799,1.3028419,5.194787,-109.21382,31.651691,89.940865,39.850193,24.177069,11.182303,40.445553,12.530517,4.8889384,7.549973,20.210169,4.8659716,3.5814393,7.668105,3.9198778,10.389767,2.4795098,11.267883,-15.036048,8.140341,12.5484495,5.2197733,-0.008768168,4.500941,-4.0529933,3.826967,13.1884,7.43895,-7.398987,1.85706,3.1244066,2.9522028,9.896925,5.5876036,-4.190712,3.242993,-0.85710776,4.3018928,-1.1864614,3.055963,-95.09165,28.220728,65.36649,50.177704,24.07009,16.542528,28.93193,10.563608,-1.0380697,7.2763124,25.423193,8.042125,-1.1970466,8.703099,8.2085,20.915575,6.688698,10.417865,-9.15738,3.8052194,16.80654,5.5790057,-0.16311944,2.8743744,0.3656322,4.04991,15.777417,9.188428,-4.2903743,3.4619176,3.8649833,3.26244,8.21496,2.4653406,-2.8087559,5.445556,5.8454494,7.1312056,0.5485929,4.087292,0.10345818014705882,0.06500516516089905,0.16151264,0.082155205,Agustus
-126.22645,63.73605,115.926506,8.782515,-6.5636973,8.821212,33.149483,4.5773177,-4.370995,20.943672,16.804247,5.5333257,8.436578,11.847049,19.640463,4.7825184,13.706929,4.6898,12.833862,5.416365,11.589204,11.569967,-0.4154466,9.28124,-1.8142544,3.3576338,3.8743534,6.6279206,-7.358238,3.6068454,3.1250982,4.3566213,4.6355805,2.855449,-0.03888631,6.0633364,6.5937963,2.984788,3.221569,6.0052395,-92.739555,33.117542,101.02546,36.599197,22.99211,13.436285,41.52931,11.255538,3.8782613,8.241908,20.181114,6.755726,3.3468697,6.9783645,10.779874,10.181803,8.435848,8.929326,-10.926041,10.534075,14.941692,7.9708524,0.077169575,4.614532,-4.880916,6.5978165,12.78989,7.4121976,-5.376839,2.4199066,4.0426908,4.325948,6.6724167,7.388559,-2.285917,4.1046767,1.7340928,6.706814,2.48473,2.7151823,-89.35445,25.070711,81.227554,46.077217,23.588003,18.24887,32.254696,10.784321,7.0051928,4.845526,21.352018,9.426316,0.6189148,6.5715995,11.385878,13.7724085,5.235279,13.618041,-6.7084756,3.151827,17.629242,2.6852717,-3.0934904,3.4328656,1.0644712,2.2837224,12.795303,10.252367,-2.7555485,7.127138,4.467788,2.3388274,7.2191057,2.3637214,-3.090096,3.103752,7.4359083,6.967618,0.47230476,2.7693362,0.06129214638157895,0.03454935797659617,0.17624867,0.07162793,Agustus
-50.586746,60.69609,135.24638,4.530274,-22.405584,24.183506,36.691326,10.271214,-16.51765,17.993578,10.5329075,4.3053765,1.6086776,6.309377,11.695577,5.042009,7.825612,8.544409,9.362464,12.680399,19.171871,9.963765,-9.570001,8.316603,-3.7225578,2.887445,8.012691,4.426011,-7.0780783,4.8252983,-2.3314335,5.1087403,3.415219,6.306124,-2.6840718,3.7117236,-0.70286113,2.1848645,0.43589535,3.7876534,-85.14037,26.323948,90.30409,30.357502,17.36615,11.766892,47.72511,16.697922,-0.40184784,9.040675,22.188227,5.585175,0.65119916,8.453741,3.2251256,7.633424,3.8785262,12.113217,-14.181333,9.030253,15.908445,9.067454,0.14676324,4.2455916,-5.171109,4.798702,13.439572,7.1174307,-8.525869,3.5981326,2.2389343,1.8101186,7.452867,5.2214327,-3.6838543,2.8758132,2.366155,4.246899,0.12407275,3.1647346,-76.52876,18.004707,62.542187,42.96453,24.870718,12.827905,32.899784,10.561894,-3.343574,5.937535,23.312208,7.35066,2.8595302,9.493996,7.188488,16.08704,5.57179,14.76502,-7.8057737,2.824127,16.4289,6.71355,0.60295993,1.9483696,-4.4583335,1.9358141,12.504352,7.9683776,-6.8589387,5.589397,4.947314,2.6494725,7.030205,4.3080916,-4.0924196,2.3838878,10.359202,6.99408,-0.54333854,2.4558344,0.10662434895833334,0.06967033543577358,0.19813079,0.0914009,Agustus
-100.538315,73.98979,133.32358,20.47983,-12.78948,13.286386,29.01984,5.2142315,-15.554575,18.261126,12.717507,7.117582,6.2625027,11.359999,12.404605,7.8839765,9.325216,6.102913,10.57733,5.8510036,15.295591,10.488296,-2.3907905,6.8909874,-4.6315427,3.2080152,3.367096,5.558855,-6.1526895,3.5441117,4.4388924,2.751105,4.2167134,1.5514224,-3.333693,6.292114,1.0925156,3.9404118,-0.04352627,3.8713264,-100.86816,36.046455,88.85872,41.51985,26.01773,11.5636215,40.254368,8.63116,-2.7912357,3.782826,22.261082,7.755547,1.0085175,6.264036,12.571106,8.488962,3.8630638,11.671617,-6.301819,7.4376483,14.240679,4.7912803,0.07679973,2.5829377,0.87025005,3.2198637,12.780264,6.027781,-9.205103,4.1549444,9.780955,3.101053,5.742876,3.6403608,-1.7436117,5.2613297,4.110017,5.6879025,-5.536451,3.9672327,-67.08754,19.531366,86.37468,56.40266,21.237768,19.646267,33.039314,4.311404,-4.5175314,4.6087623,21.28797,6.2681427,-7.602713,9.601668,4.2074537,13.568912,-5.983871,10.382323,-9.752949,3.8975194,20.042143,5.8487363,-3.9195964,3.3033485,5.1271987,2.3186936,18.598017,7.347886,-5.3856926,3.579837,7.3656754,2.490785,1.6525438,2.44783,-6.659749,3.3746126,6.053957,3.87714,-5.6472673,3.0871515,0.09874674479166666,0.07052553845800684,0.18092404,0.077858955,Agustus
-60.28088,48.657845,136.20465,5.593571,-19.060408,28.127886,37.78319,13.57001,-17.737587,13.298967,12.929605,5.115411,2.279507,9.028163,13.086076,8.584765,8.053046,6.344771,3.3788607,15.718199,14.152164,13.117135,-6.264282,6.6878195,-7.4957595,3.5893202,12.490234,4.8308825,-5.907619,3.636672,1.1000446,3.5645866,8.378129,5.4329925,-3.2396064,4.1006365,-1.6964583,2.1251514,4.7023015,3.5186462,-94.35496,31.35448,96.69165,41.504967,22.074606,11.70126,41.132835,13.622226,5.586647,6.2798567,20.271746,8.225578,2.619095,9.031687,6.200543,11.899467,6.8324175,11.333032,-8.319495,5.803755,10.791391,4.7309046,8.177576,6.6959095,-6.9690704,6.543315,18.694675,7.447623,-6.902893,3.310333,3.6737785,2.4998126,8.123855,2.6698945,0.39696658,5.2133594,-0.9764427,3.1322212,5.8639803,4.798741,-99.5705,22.715096,51.883694,22.415018,27.259712,6.3313727,27.016539,6.2108665,3.4111776,4.448152,24.554749,6.4700365,6.4486995,3.2064075,10.779878,8.275524,15.775024,8.003965,-8.513773,2.1598356,15.9932375,2.3029351,5.2717595,2.9835835,-0.4796622,4.562921,10.87097,5.6459975,-9.276883,3.3858707,1.9924065,3.1255863,9.3035755,4.8368793,-3.289935,3.094935,3.8390641,1.5873121,3.5378509,3.482272,0.08971058238636363,0.05600183281944866,0.18401846,0.08038981,Agustus
-162.81459,82.35793,115.62717,15.160687,-11.61008,11.988997,26.639301,4.521321,-5.042675,20.98164,18.010286,3.0691214,8.0765295,8.166204,21.556175,3.0520926,11.900302,4.1335716,9.639655,5.849906,4.913554,5.903158,0.111987546,10.589969,-1.6444621,3.2664237,1.6497487,4.264066,-5.8882093,3.4194734,5.5473056,3.4475005,1.2099944,3.5514925,-1.6933259,3.638985,3.87068,3.0113652,-0.74084073,6.4515467,-87.585594,42.824337,112.78564,37.616512,12.384308,27.425726,41.945766,12.857725,-5.507435,15.864683,17.313148,7.0624447,-1.1289132,7.781822,5.997481,9.477915,2.3335273,9.169534,-5.1065807,16.350874,19.111311,11.55449,-6.0354214,6.368237,-4.473966,5.087798,13.105216,5.501642,-10.128598,3.724654,4.338795,2.8341982,6.2467556,7.034843,-3.5248015,4.952198,7.340385,4.340514,-4.7124047,3.3994634,-117.17639,36.199615,73.62946,50.01688,9.907809,15.641658,41.00334,9.289131,-8.132497,4.162521,17.151371,8.589762,3.9560215,10.172341,4.1528177,13.894943,2.1644905,14.355947,-4.212555,4.6167855,11.036334,6.2904844,2.661269,5.9865165,-3.5503585,5.4003973,15.609479,8.151646,-2.484873,3.8610091,3.5591364,4.782772,4.30763,4.519689,-1.1197869,2.97393,3.3900833,4.914424,-0.43252015,3.2077222,0.09649299172794118,0.0697840374396055,0.13786311,0.08812939,Agustus
-94.094025,69.71831,134.98683,8.785568,-16.008715,20.968739,32.62822,10.773773,-19.055046,19.495289,10.257014,3.9168742,1.4059631,9.815926,8.51366,6.0782657,8.264282,6.4059253,11.628922,11.017761,16.806572,12.312885,-6.565092,7.815916,-3.8126981,3.7066674,9.150809,5.691487,-8.974999,2.6816764,4.15257,2.3374557,3.59831,4.1281433,-7.2203217,5.249089,3.6372144,4.361401,-1.4922404,4.5849886,-112.323364,32.44695,93.348465,34.91227,18.655159,13.881178,46.470127,9.672117,3.3163664,5.074181,19.304432,6.9809337,1.8683834,4.309422,2.6851022,11.618628,4.75489,12.3174095,-11.863376,8.001444,15.887744,5.2057776,-2.1883028,5.9202857,-7.129094,3.4699652,13.515711,7.309679,-6.560327,3.262535,3.7102435,4.1161513,12.406089,4.2731004,-1.6062258,4.083239,5.330815,2.9230206,-0.28352115,1.4410119,-88.09344,23.256676,54.746933,45.054413,21.098906,15.61939,33.235977,8.742768,-3.4833953,3.779254,19.226067,9.856027,0.74390066,7.5458713,10.719902,13.370985,11.571403,10.461197,-8.917808,2.620471,19.411518,4.912215,0.80216753,5.8422785,2.0414217,4.031374,17.062668,6.9629283,-7.0718646,3.6238887,0.45886382,2.303477,10.762597,1.8468181,-10.460748,1.5559224,6.061279,5.05123,-1.2771709,3.2301593,0.11311848958333333,0.08897238022937211,0.16402845,0.07562466,Agustus
-94.72869,71.563354,138.13116,13.440293,-10.275498,25.28082,34.1459,9.133706,-13.346182,15.074502,13.756669,5.1453223,-1.0302591,11.996189,10.7533045,11.465348,11.689553,10.097858,-1.5118294,12.268698,14.902828,10.850007,-5.123727,9.565342,-8.499319,6.9632115,10.633894,5.8458734,-5.1426916,3.806304,0.49562776,6.5628653,4.528579,4.0088234,-2.4632804,5.5927005,-0.053795513,3.3049643,-2.2865033,3.4640734,-109.98709,28.829397,105.693405,36.75932,14.608178,16.311264,43.623463,11.592633,0.24535994,6.9437532,14.741513,8.493873,2.4555244,8.479016,0.9580869,9.516156,6.422594,12.018436,-13.133512,6.0411863,14.267456,8.154281,1.8174962,3.465345,-6.1992435,8.0807495,19.16847,8.176921,-2.8096807,3.2852457,-0.6125964,3.9547956,8.1616335,5.911827,-3.322412,3.4276884,-0.7879835,4.822252,2.3930233,4.640658,-120.88067,30.039726,63.98026,22.70681,25.232988,11.161034,29.099518,5.5558796,4.116907,3.6544137,24.12632,7.0624332,3.6792238,5.1280475,12.876287,8.695658,15.369106,6.6268578,-9.660412,3.956575,15.678702,4.3005633,1.0911887,4.1179957,-1.681183,4.3538017,11.136306,6.1735945,-5.0860476,1.5708048,6.7730713,4.3085246,9.478297,5.1051035,-3.2009954,4.7174125,5.03459,4.3567686,1.641267,4.102413,0.08283025568181818,0.04238227692514942,0.1556856,0.080021456,Agustus
